%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1629387397669494601,125966,1629387397650000095,gpsRover,1,3,33.9111333032,-84.5300073117,300.924,0.238144,0.0,0.0,0.0,0.174724,0.0,0.0,0.0,1.397124,2
1629387397719464020,125967,1629387397700000048,gpsRover,1,3,33.9111332867,-84.530007289,300.923,0.238144,0.0,0.0,0.0,0.174724,0.0,0.0,0.0,1.397124,2
1629387397770396042,125968,1629387397750000000,gpsRover,1,3,33.9111332573,-84.5300072868,300.929,0.238144,0.0,0.0,0.0,0.174724,0.0,0.0,0.0,1.397124,2
1629387397819358326,125969,1629387397799999952,gpsRover,1,3,33.911133253,-84.5300072833,300.924,0.238144,0.0,0.0,0.0,0.174724,0.0,0.0,0.0,1.397124,2
1629387397869186808,125970,1629387397849999905,gpsRover,1,3,33.9111332447,-84.5300072915,300.923,0.238144,0.0,0.0,0.0,0.174724,0.0,0.0,0.0,1.397124,2
1629387397920248324,125971,1629387397900000095,gpsRover,1,3,33.9111332565,-84.5300073023,300.928,0.238144,0.0,0.0,0.0,0.174724,0.0,0.0,0.0,1.397124,2
1629387397969160889,125972,1629387397950000048,gpsRover,1,3,33.9111332232,-84.5300073053,300.93,0.238144,0.0,0.0,0.0,0.174724,0.0,0.0,0.0,1.397124,2
1629387398021526070,125973,1629387398000000000,gpsRover,1,3,33.9111331878,-84.5300072928,300.932,0.238144,0.0,0.0,0.0,0.174724,0.0,0.0,0.0,1.397124,2
1629387398090018922,125974,1629387398049999952,gpsRover,1,3,33.9111331767,-84.5300073012,300.934,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398121222923,125975,1629387398099999905,gpsRover,1,3,33.9111331967,-84.5300072957,300.934,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398170242869,125976,1629387398150000095,gpsRover,1,3,33.911133206,-84.53000727,300.932,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398220051321,125977,1629387398200000048,gpsRover,1,3,33.9111331763,-84.5300072753,300.937,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398269062283,125978,1629387398250000000,gpsRover,1,3,33.911133181,-84.5300072935,300.934,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398319992185,125979,1629387398299999952,gpsRover,1,3,33.9111331725,-84.5300072822,300.928,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398369938916,125980,1629387398349999905,gpsRover,1,3,33.9111331482,-84.5300072805,300.942,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398419880377,125981,1629387398400000095,gpsRover,1,3,33.9111331347,-84.5300072825,300.942,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398470671327,125982,1629387398450000048,gpsRover,1,3,33.9111331323,-84.530007301,300.942,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398525088804,125983,1629387398500000000,gpsRover,1,3,33.9111331377,-84.5300073022,300.938,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398570733619,125984,1629387398549999952,gpsRover,1,3,33.9111331247,-84.5300072765,300.941,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398620135399,125985,1629387398599999905,gpsRover,1,3,33.911133086,-84.5300072975,300.948,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398669614285,125986,1629387398650000095,gpsRover,1,3,33.9111330878,-84.5300073125,300.94,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398720005477,125987,1629387398700000048,gpsRover,1,3,33.9111330963,-84.5300072863,300.947,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398769633103,125988,1629387398750000000,gpsRover,1,3,33.9111330863,-84.5300073027,300.943,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398819580750,125989,1629387398799999952,gpsRover,1,3,33.9111330792,-84.5300073002,300.946,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398869644949,125990,1629387398849999905,gpsRover,1,3,33.9111330562,-84.5300072922,300.95,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398919394844,125991,1629387398900000095,gpsRover,1,3,33.9111330427,-84.5300073048,300.941,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387398970387099,125992,1629387398950000048,gpsRover,1,3,33.9111330403,-84.5300073007,300.951,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387399020808135,125993,1629387399000000000,gpsRover,1,3,33.9111330237,-84.530007281,300.958,0.2401,0.0,0.0,0.0,0.175561,0.0,0.0,0.0,1.404225,2
1629387399089433298,125994,1629387399049999952,gpsRover,1,3,33.9111330065,-84.5300072853,300.957,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399120508394,125995,1629387399099999905,gpsRover,1,3,33.9111329872,-84.5300072898,300.959,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399170763143,125996,1629387399150000095,gpsRover,1,3,33.9111329818,-84.5300072628,300.954,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399219509755,125997,1629387399200000048,gpsRover,1,3,33.9111329673,-84.5300072405,300.965,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
