%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1562019678770423164,17423,1562019678750000000,gpsRover,2,3,33.7743031697,-84.4053342598,277.202,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019678819459514,17424,1562019678799999952,gpsRover,2,3,33.7743023963,-84.4053311897,277.229,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019678873359623,17425,1562019678849999905,gpsRover,2,3,33.7743016708,-84.4053281532,277.226,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019678919362917,17426,1562019678900000095,gpsRover,2,3,33.7743010492,-84.4053249587,277.235,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019678970419039,17427,1562019678950000048,gpsRover,2,3,33.7743006288,-84.4053215555,277.234,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679020313599,17428,1562019679000000000,gpsRover,2,3,33.77430028,-84.4053182703,277.238,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679079331851,17429,1562019679049999952,gpsRover,2,3,33.7743003452,-84.4053147835,277.242,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679121216888,17430,1562019679099999905,gpsRover,2,3,33.7743003798,-84.4053112923,277.294,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679170349142,17431,1562019679150000095,gpsRover,2,3,33.7743004913,-84.4053076563,277.251,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679219185339,17432,1562019679200000048,gpsRover,2,3,33.7743008018,-84.405304305,277.327,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679270089549,17433,1562019679250000000,gpsRover,2,3,33.774301224,-84.4053007922,277.313,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679319127049,17434,1562019679299999952,gpsRover,2,3,33.7743017155,-84.4052973015,277.317,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679369971042,17435,1562019679349999905,gpsRover,2,3,33.774302362,-84.4052940657,277.324,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679419964397,17436,1562019679400000095,gpsRover,2,3,33.7743031417,-84.4052907068,277.317,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679469920725,17437,1562019679450000048,gpsRover,2,3,33.7743040113,-84.4052875657,277.326,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679520880170,17438,1562019679500000000,gpsRover,2,3,33.7743051427,-84.4052845713,277.335,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679569819749,17439,1562019679549999952,gpsRover,2,3,33.7743064087,-84.4052814442,277.302,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679619848388,17440,1562019679599999905,gpsRover,2,3,33.7743077605,-84.405278862,277.353,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679669787492,17441,1562019679650000095,gpsRover,2,3,33.7743093817,-84.4052760397,277.335,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679719695132,17442,1562019679700000048,gpsRover,2,3,33.7743110607,-84.4052735297,277.33,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679773715055,17443,1562019679750000000,gpsRover,2,3,33.7743127627,-84.4052710503,277.333,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679819605353,17444,1562019679799999952,gpsRover,2,3,33.7743145877,-84.4052685373,277.306,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679869612440,17445,1562019679849999905,gpsRover,2,3,33.77431634,-84.4052663797,277.363,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679919596475,17446,1562019679900000095,gpsRover,2,3,33.7743181912,-84.4052640298,277.329,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019679969491958,17447,1562019679950000048,gpsRover,2,3,33.7743200427,-84.4052618148,277.339,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680019521732,17448,1562019680000000000,gpsRover,2,3,33.7743219675,-84.4052597967,277.355,0.003249,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680078408022,17449,1562019680049999952,gpsRover,2,3,33.7743239857,-84.4052577268,277.383,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680120409659,17450,1562019680099999905,gpsRover,2,3,33.7743260635,-84.405255762,277.358,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680169377203,17451,1562019680150000095,gpsRover,2,3,33.7743281267,-84.4052540417,277.376,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680219369022,17452,1562019680200000048,gpsRover,2,3,33.7743301335,-84.4052521517,277.367,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680269278912,17453,1562019680250000000,gpsRover,2,3,33.7743324492,-84.405250608,277.351,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680320259983,17454,1562019680299999952,gpsRover,2,3,33.7743348062,-84.4052491572,277.342,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680369178903,17455,1562019680349999905,gpsRover,2,3,33.7743373963,-84.4052478577,277.389,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680420151061,17456,1562019680400000095,gpsRover,2,3,33.7743399613,-84.4052465848,277.348,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680470133041,17457,1562019680450000048,gpsRover,2,3,33.7743425175,-84.4052455197,277.376,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680519118802,17458,1562019680500000000,gpsRover,2,3,33.774345188,-84.4052446735,277.367,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680570028188,17459,1562019680549999952,gpsRover,2,3,33.7743479973,-84.4052439708,277.348,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680620038137,17460,1562019680599999905,gpsRover,2,3,33.7743507182,-84.4052434862,277.358,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680669935782,17461,1562019680650000095,gpsRover,2,3,33.7743535115,-84.4052433083,277.362,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680719904556,17462,1562019680700000048,gpsRover,2,3,33.7743564148,-84.4052433132,277.328,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680773856947,17463,1562019680750000000,gpsRover,2,3,33.7743592777,-84.4052435828,277.34,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680820840717,17464,1562019680799999952,gpsRover,2,3,33.7743622835,-84.4052440465,277.357,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680869816881,17465,1562019680849999905,gpsRover,2,3,33.7743651648,-84.40524474,277.31,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680919796641,17466,1562019680900000095,gpsRover,2,3,33.774367924,-84.4052455437,277.305,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019680969732374,17467,1562019680950000048,gpsRover,2,3,33.774370693,-84.4052466425,277.296,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681020728648,17468,1562019681000000000,gpsRover,2,3,33.7743733347,-84.4052480343,277.324,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681079747903,17469,1562019681049999952,gpsRover,2,3,33.7743760292,-84.4052492837,277.26,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681119659056,17470,1562019681099999905,gpsRover,2,3,33.7743785287,-84.4052509092,277.262,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681169578639,17471,1562019681150000095,gpsRover,2,3,33.7743809168,-84.4052527748,277.257,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681219651902,17472,1562019681200000048,gpsRover,2,3,33.7743832437,-84.4052546725,277.23,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681269461501,17473,1562019681250000000,gpsRover,2,3,33.7743856167,-84.4052567842,277.215,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681319469283,17474,1562019681299999952,gpsRover,2,3,33.7743876975,-84.405259203,277.257,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681370417873,17475,1562019681349999905,gpsRover,2,3,33.774389968,-84.4052614992,277.214,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681419425265,17476,1562019681400000095,gpsRover,2,3,33.7743920817,-84.405263895,277.227,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681469378371,17477,1562019681450000048,gpsRover,2,3,33.774394327,-84.4052662227,277.191,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681520347367,17478,1562019681500000000,gpsRover,2,3,33.7743964012,-84.405268642,277.189,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681570353989,17479,1562019681549999952,gpsRover,2,3,33.7743986125,-84.4052709245,277.177,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681620214100,17480,1562019681599999905,gpsRover,2,3,33.7744007538,-84.4052733375,277.187,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681673160469,17481,1562019681650000095,gpsRover,2,3,33.7744029502,-84.4052756603,277.125,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681721089073,17482,1562019681700000048,gpsRover,2,3,33.7744049372,-84.405278157,277.182,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681770066662,17483,1562019681750000000,gpsRover,2,3,33.7744069723,-84.4052806567,277.153,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681819137201,17484,1562019681799999952,gpsRover,2,3,33.7744089433,-84.4052831598,277.167,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681871031631,17485,1562019681849999905,gpsRover,2,3,33.774410943,-84.4052855873,277.151,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681919980902,17486,1562019681900000095,gpsRover,2,3,33.7744128445,-84.4052881747,277.122,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019681969998748,17487,1562019681950000048,gpsRover,2,3,33.7744147677,-84.4052906132,277.128,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682019997955,17488,1562019682000000000,gpsRover,2,3,33.7744167258,-84.4052931928,277.091,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682078881473,17489,1562019682049999952,gpsRover,2,3,33.7744186027,-84.405295723,277.11,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682120836153,17490,1562019682099999905,gpsRover,2,3,33.7744205293,-84.4052981175,277.078,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682169797397,17491,1562019682150000095,gpsRover,2,3,33.7744224213,-84.4053007403,277.087,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682219767784,17492,1562019682200000048,gpsRover,2,3,33.7744242457,-84.405303149,277.063,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682269751954,17493,1562019682250000000,gpsRover,2,3,33.7744261232,-84.4053056437,277.059,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682320814607,17494,1562019682299999952,gpsRover,2,3,33.7744279367,-84.4053081337,277.061,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682369611039,17495,1562019682349999905,gpsRover,2,3,33.7744298325,-84.4053106375,277.044,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682419599636,17496,1562019682400000095,gpsRover,2,3,33.7744316622,-84.4053129993,277.027,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682469616546,17497,1562019682450000048,gpsRover,2,3,33.7744334753,-84.4053154833,277.02,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682519512752,17498,1562019682500000000,gpsRover,2,3,33.774435311,-84.4053179098,277.022,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682569511558,17499,1562019682549999952,gpsRover,2,3,33.7744370858,-84.4053204613,277.005,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682620552907,17500,1562019682599999905,gpsRover,2,3,33.7744388587,-84.4053229457,276.998,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682673430443,17501,1562019682650000095,gpsRover,2,3,33.774440441,-84.40532541,277.009,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682720345169,17502,1562019682700000048,gpsRover,2,3,33.7744422007,-84.4053280193,277.002,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682770331429,17503,1562019682750000000,gpsRover,2,3,33.7744438343,-84.4053304678,276.974,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682820248154,17504,1562019682799999952,gpsRover,2,3,33.7744455085,-84.4053330283,276.959,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682870217630,17505,1562019682849999905,gpsRover,2,3,33.7744471135,-84.4053355565,276.962,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682920197984,17506,1562019682900000095,gpsRover,2,3,33.7744486718,-84.4053380745,276.979,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019682970144437,17507,1562019682950000048,gpsRover,2,3,33.7744502525,-84.4053406772,276.958,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683020179835,17508,1562019683000000000,gpsRover,2,3,33.7744518028,-84.4053432205,276.954,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683079119950,17509,1562019683049999952,gpsRover,2,3,33.7744534012,-84.4053456543,276.894,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683120036575,17510,1562019683099999905,gpsRover,2,3,33.7744549422,-84.4053482105,276.901,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683169984942,17511,1562019683150000095,gpsRover,2,3,33.7744564182,-84.4053507325,276.917,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683219936133,17512,1562019683200000048,gpsRover,2,3,33.7744579257,-84.4053532783,276.905,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683269886083,17513,1562019683250000000,gpsRover,2,3,33.7744594343,-84.4053557865,276.89,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683319848134,17514,1562019683299999952,gpsRover,2,3,33.7744608148,-84.4053583428,276.876,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683369788854,17515,1562019683349999905,gpsRover,2,3,33.7744621707,-84.405360919,276.881,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683419795329,17516,1562019683400000095,gpsRover,2,3,33.7744635283,-84.405363542,276.871,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683469737109,17517,1562019683450000048,gpsRover,2,3,33.7744648547,-84.4053661523,276.857,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683519767601,17518,1562019683500000000,gpsRover,2,3,33.7744661217,-84.405368793,276.858,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683569615490,17519,1562019683549999952,gpsRover,2,3,33.7744672178,-84.4053715012,276.859,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683620637969,17520,1562019683599999905,gpsRover,2,3,33.7744684055,-84.4053741843,276.826,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683669587592,17521,1562019683650000095,gpsRover,2,3,33.7744694998,-84.4053769548,276.806,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683719497452,17522,1562019683700000048,gpsRover,2,3,33.774470548,-84.4053797858,276.792,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683774503852,17523,1562019683750000000,gpsRover,2,3,33.774471325,-84.4053827285,276.806,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683820441006,17524,1562019683799999952,gpsRover,2,3,33.7744720583,-84.4053857067,276.798,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683870398138,17525,1562019683849999905,gpsRover,2,3,33.7744725292,-84.4053887482,276.798,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683920341598,17526,1562019683900000095,gpsRover,2,3,33.7744730502,-84.4053919125,276.823,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019683970287792,17527,1562019683950000048,gpsRover,2,3,33.7744733328,-84.4053950073,276.793,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684020252370,17528,1562019684000000000,gpsRover,2,3,33.7744736943,-84.4053982995,276.801,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684079234669,17529,1562019684049999952,gpsRover,2,3,33.7744739585,-84.405401569,276.767,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684121151955,17530,1562019684099999905,gpsRover,2,3,33.774473868,-84.4054047053,276.79,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684170132762,17531,1562019684150000095,gpsRover,2,3,33.774473916,-84.4054077788,276.799,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684221065007,17532,1562019684200000048,gpsRover,2,3,33.7744737582,-84.4054110465,276.763,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684270078278,17533,1562019684250000000,gpsRover,2,3,33.7744733598,-84.4054140848,276.78,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684320069060,17534,1562019684299999952,gpsRover,2,3,33.774472909,-84.4054174417,276.75,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684370994780,17535,1562019684349999905,gpsRover,2,3,33.7744719908,-84.4054205757,276.763,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684419959688,17536,1562019684400000095,gpsRover,2,3,33.7744710997,-84.4054237682,276.744,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684470898090,17537,1562019684450000048,gpsRover,2,3,33.7744700173,-84.4054269013,276.749,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684519924299,17538,1562019684500000000,gpsRover,2,3,33.7744687732,-84.4054299595,276.747,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684573872315,17539,1562019684549999952,gpsRover,2,3,33.7744675955,-84.4054330103,276.763,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684620795826,17540,1562019684599999905,gpsRover,2,3,33.7744661057,-84.405435953,276.763,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684670775967,17541,1562019684650000095,gpsRover,2,3,33.7744646798,-84.4054387208,276.765,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684720705573,17542,1562019684700000048,gpsRover,2,3,33.7744628565,-84.405441418,276.752,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684770724131,17543,1562019684750000000,gpsRover,2,3,33.7744609265,-84.4054437492,276.76,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684820683140,17544,1562019684799999952,gpsRover,2,3,33.774458711,-84.4054461168,276.746,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684870622898,17545,1562019684849999905,gpsRover,2,3,33.7744563273,-84.4054483877,276.761,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684920587138,17546,1562019684900000095,gpsRover,2,3,33.77445376,-84.4054505677,276.79,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019684970512153,17547,1562019684950000048,gpsRover,2,3,33.7744512263,-84.4054525587,276.764,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019685020530657,17548,1562019685000000000,gpsRover,2,3,33.7744487655,-84.4054545945,276.777,0.003364,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009409,2
1562019685079410772,17549,1562019685049999952,gpsRover,2,3,33.7744462113,-84.4054565817,276.8,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685121350600,17550,1562019685099999905,gpsRover,2,3,33.7744436262,-84.4054581105,276.79,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685170365737,17551,1562019685150000095,gpsRover,2,3,33.7744410148,-84.4054595863,276.791,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685220290386,17552,1562019685200000048,gpsRover,2,3,33.7744381117,-84.405460766,276.778,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685271238946,17553,1562019685250000000,gpsRover,2,3,33.7744352997,-84.405461814,276.8,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685320361074,17554,1562019685299999952,gpsRover,2,3,33.7744323937,-84.4054625233,276.77,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685369243816,17555,1562019685349999905,gpsRover,2,3,33.7744294115,-84.405463233,276.805,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685420150246,17556,1562019685400000095,gpsRover,2,3,33.7744266863,-84.405463555,276.777,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685470178450,17557,1562019685450000048,gpsRover,2,3,33.7744234972,-84.4054639157,276.827,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685520053505,17558,1562019685500000000,gpsRover,2,3,33.7744209057,-84.4054638025,276.763,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685573035056,17559,1562019685549999952,gpsRover,2,3,33.7744179637,-84.4054636327,276.79,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685620001880,17560,1562019685599999905,gpsRover,2,3,33.7744151078,-84.4054633262,276.81,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685671004745,17561,1562019685650000095,gpsRover,2,3,33.77441231,-84.4054628152,276.798,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685719900482,17562,1562019685700000048,gpsRover,2,3,33.77440943,-84.405462289,276.815,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685769853298,17563,1562019685750000000,gpsRover,2,3,33.7744067105,-84.4054612643,276.815,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685820795349,17564,1562019685799999952,gpsRover,2,3,33.774404003,-84.405460148,276.812,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685869855413,17565,1562019685849999905,gpsRover,2,3,33.774401404,-84.405458891,276.781,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685919812211,17566,1562019685900000095,gpsRover,2,3,33.7743987125,-84.4054573093,276.829,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019685969784334,17567,1562019685950000048,gpsRover,2,3,33.7743964028,-84.4054553167,276.775,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019686019758724,17568,1562019686000000000,gpsRover,2,3,33.7743940175,-84.405453717,276.823,0.003481,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.009604,2
1562019686078822523,17569,1562019686049999952,gpsRover,2,3,33.7743918017,-84.4054516542,276.804,0.004096,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.011449,2
1562019686120611647,17570,1562019686099999905,gpsRover,2,3,33.774389553,-84.4054496223,276.845,0.004096,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.011449,2
1562019686169597111,17571,1562019686150000095,gpsRover,2,3,33.7743874247,-84.4054474753,276.794,0.004096,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.011449,2
1562019686220532446,17572,1562019686200000048,gpsRover,2,3,33.7743851133,-84.4054454598,276.861,0.004096,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.011449,2
1562019686269551121,17573,1562019686250000000,gpsRover,2,3,33.7743830365,-84.405443301,276.824,0.004096,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.011449,2
1562019686319542392,17574,1562019686299999952,gpsRover,2,3,33.7743809695,-84.4054411858,276.825,0.004096,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.011449,2
1562019686370420437,17575,1562019686349999905,gpsRover,2,3,33.7743788417,-84.4054389612,276.81,0.004096,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.011449,2
1562019686419421494,17576,1562019686400000095,gpsRover,2,3,33.7743767698,-84.4054368307,276.849,0.004096,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.011449,2
1562019686470324890,17577,1562019686450000048,gpsRover,2,3,33.7743747413,-84.4054346505,276.817,0.004096,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.011449,2
1562019686519349874,17578,1562019686500000000,gpsRover,2,3,33.7743727087,-84.4054325752,276.874,0.004096,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.011449,2
