%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1633034052570983582,12063,1633034052549999952,gpsRover,2,3,33.9110935897,-84.5299954875,300.174,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034052625173964,12064,1633034052599999905,gpsRover,2,3,33.9110935852,-84.529995462,300.171,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034052671877072,12065,1633034052650000095,gpsRover,2,3,33.9110936042,-84.5299954643,300.175,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034052720865671,12066,1633034052700000048,gpsRover,2,3,33.9110936173,-84.5299954675,300.173,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034052771447256,12067,1633034052750000000,gpsRover,2,3,33.9110936108,-84.5299954517,300.175,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034052820906106,12068,1633034052799999952,gpsRover,2,3,33.9110936083,-84.5299954737,300.175,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034052871760270,12069,1633034052849999905,gpsRover,2,3,33.9110935752,-84.5299955713,300.171,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034052920744564,12070,1633034052900000095,gpsRover,2,3,33.9110935228,-84.5299958117,300.169,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034052970622501,12071,1633034052950000048,gpsRover,2,3,33.9110934467,-84.5299961757,300.167,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053021642050,12072,1633034053000000000,gpsRover,2,3,33.911093334,-84.5299966053,300.169,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053087579338,12073,1633034053049999952,gpsRover,2,3,33.9110932315,-84.5299970855,300.175,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053122640362,12074,1633034053099999905,gpsRover,2,3,33.9110931502,-84.5299976265,300.176,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053171535252,12075,1633034053150000095,gpsRover,2,3,33.9110931048,-84.5299981688,300.183,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053221527216,12076,1633034053200000048,gpsRover,2,3,33.9110930722,-84.529998725,300.188,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053270576039,12077,1633034053250000000,gpsRover,2,3,33.9110930005,-84.5299992947,300.195,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053321526780,12078,1633034053299999952,gpsRover,2,3,33.9110929003,-84.5299998302,300.199,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053370437736,12079,1633034053349999905,gpsRover,2,3,33.9110927418,-84.5300003832,300.207,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053420372309,12080,1633034053400000095,gpsRover,2,3,33.9110925823,-84.5300010203,300.213,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
