%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1595530171615641058,12629,1595530171599999905,gpsRover,1,3,33.9108929967,-84.5300892717,300.287,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530171665592951,12630,1595530171650000095,gpsRover,1,3,33.910893,-84.5300892583,300.284,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530171715520013,12631,1595530171700000048,gpsRover,1,3,33.9108929967,-84.5300892583,300.283,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530171765375306,12632,1595530171750000000,gpsRover,1,3,33.910893,-84.5300892683,300.288,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530171815984821,12633,1595530171799999952,gpsRover,1,3,33.9108930017,-84.5300892683,300.286,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530171866280862,12634,1595530171849999905,gpsRover,1,3,33.9108929917,-84.5300892733,300.288,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530171915290132,12635,1595530171900000095,gpsRover,1,3,33.910892995,-84.5300892733,300.286,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530171965288629,12636,1595530171950000048,gpsRover,1,3,33.9108930017,-84.5300892483,300.286,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172016242244,12637,1595530172000000000,gpsRover,1,3,33.9108930083,-84.5300892483,300.285,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172082252592,12638,1595530172049999952,gpsRover,1,3,33.9108929967,-84.5300892617,300.287,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172116106777,12639,1595530172099999905,gpsRover,1,3,33.9108929767,-84.5300892633,300.286,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172165092173,12640,1595530172150000095,gpsRover,1,3,33.9108929783,-84.5300892633,300.286,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172216086698,12641,1595530172200000048,gpsRover,1,3,33.9108929683,-84.5300892583,300.283,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172265996997,12642,1595530172250000000,gpsRover,1,3,33.9108929667,-84.5300892467,300.284,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172315020584,12643,1595530172299999952,gpsRover,1,3,33.9108929717,-84.5300892517,300.284,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172365959999,12644,1595530172349999905,gpsRover,1,3,33.9108929617,-84.53008926,300.287,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172414990075,12645,1595530172400000095,gpsRover,1,3,33.9108929567,-84.5300892633,300.286,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172465947003,12646,1595530172450000048,gpsRover,1,3,33.9108929633,-84.530089265,300.286,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172515977150,12647,1595530172500000000,gpsRover,1,3,33.9108929517,-84.5300892567,300.285,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172564831921,12648,1595530172549999952,gpsRover,1,3,33.9108929533,-84.5300892567,300.283,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172615836238,12649,1595530172599999905,gpsRover,1,3,33.9108929567,-84.5300892533,300.283,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172665719988,12650,1595530172650000095,gpsRover,1,3,33.9108929433,-84.5300892533,300.282,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172715704426,12651,1595530172700000048,gpsRover,1,3,33.9108929417,-84.530089245,300.278,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172765680840,12652,1595530172750000000,gpsRover,1,3,33.910892945,-84.53008924,300.281,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172815659871,12653,1595530172799999952,gpsRover,1,3,33.9108929417,-84.5300892417,300.282,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172865601649,12654,1595530172849999905,gpsRover,1,3,33.910892935,-84.5300892417,300.279,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172915578201,12655,1595530172900000095,gpsRover,1,3,33.91089293,-84.53008924,300.276,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530172965522789,12656,1595530172950000048,gpsRover,1,3,33.9108929267,-84.5300892217,300.28,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173016491893,12657,1595530173000000000,gpsRover,1,3,33.9108929283,-84.5300892133,300.276,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173082367772,12658,1595530173049999952,gpsRover,1,3,33.91089292,-84.530089215,300.28,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173115438856,12659,1595530173099999905,gpsRover,1,3,33.9108929183,-84.53008922,300.278,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173166266564,12660,1595530173150000095,gpsRover,1,3,33.91089292,-84.53008922,300.279,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173215302284,12661,1595530173200000048,gpsRover,1,3,33.9108929133,-84.530089215,300.276,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173265205325,12662,1595530173250000000,gpsRover,1,3,33.9108929267,-84.5300892067,300.28,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173316220477,12663,1595530173299999952,gpsRover,1,3,33.9108929317,-84.5300892133,300.279,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173365197684,12664,1595530173349999905,gpsRover,1,3,33.910892925,-84.53008922,300.277,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173416178603,12665,1595530173400000095,gpsRover,1,3,33.9108929283,-84.5300892117,300.278,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173465127495,12666,1595530173450000048,gpsRover,1,3,33.9108929317,-84.53008922,300.28,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173516069809,12667,1595530173500000000,gpsRover,1,3,33.9108929283,-84.5300892167,300.278,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173566089188,12668,1595530173549999952,gpsRover,1,3,33.9108929217,-84.5300892,300.28,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173615033498,12669,1595530173599999905,gpsRover,1,3,33.9108929167,-84.5300892033,300.277,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173665989356,12670,1595530173650000095,gpsRover,1,3,33.9108929117,-84.5300892117,300.279,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173715924336,12671,1595530173700000048,gpsRover,1,3,33.9108929167,-84.5300892117,300.277,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173765788846,12672,1595530173750000000,gpsRover,1,3,33.9108929233,-84.5300892117,300.28,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173815830582,12673,1595530173799999952,gpsRover,1,3,33.91089292,-84.530089205,300.275,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173865763472,12674,1595530173849999905,gpsRover,1,3,33.910892905,-84.5300891983,300.276,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173915638012,12675,1595530173900000095,gpsRover,1,3,33.9108929017,-84.5300892083,300.277,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530173965615831,12676,1595530173950000048,gpsRover,1,3,33.9108929,-84.5300892183,300.276,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174016670310,12677,1595530174000000000,gpsRover,1,3,33.9108928967,-84.5300892167,300.276,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174082553391,12678,1595530174049999952,gpsRover,1,3,33.91089289,-84.530089215,300.278,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174115567471,12679,1595530174099999905,gpsRover,1,3,33.9108928817,-84.5300892167,300.274,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174165511815,12680,1595530174150000095,gpsRover,1,3,33.9108928917,-84.5300892217,300.279,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174215467597,12681,1595530174200000048,gpsRover,1,3,33.91089289,-84.5300892233,300.277,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174265670174,12682,1595530174250000000,gpsRover,1,3,33.9108928867,-84.53008923,300.276,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174315362054,12683,1595530174299999952,gpsRover,1,3,33.91089288,-84.530089225,300.279,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174366333781,12684,1595530174349999905,gpsRover,1,3,33.9108928733,-84.530089215,300.277,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174415303265,12685,1595530174400000095,gpsRover,1,3,33.9108928733,-84.53008922,300.275,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174466291607,12686,1595530174450000048,gpsRover,1,3,33.9108928783,-84.530089235,300.276,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174515224001,12687,1595530174500000000,gpsRover,1,3,33.91089287,-84.530089225,300.275,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174565127866,12688,1595530174549999952,gpsRover,1,3,33.9108928683,-84.53008922,300.273,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174616075632,12689,1595530174599999905,gpsRover,1,3,33.9108928733,-84.530089225,300.273,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174665042688,12690,1595530174650000095,gpsRover,1,3,33.91089287,-84.5300892267,300.276,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174716037022,12691,1595530174700000048,gpsRover,1,3,33.9108928717,-84.53008924,300.275,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
